code,name,url,type,manager,company
1620,001902,前海开源沪港深隆鑫混合C,http://fund.eastmoney.com/001902.html,混合型,赵雪芹,前海开源基金
1621,001903,光大欣鑫混合A,http://fund.eastmoney.com/001903.html,混合型,蔡乐,光大保德信基金
1622,001904,光大欣鑫混合C,http://fund.eastmoney.com/001904.html,混合型,蔡乐,光大保德信基金
1628,001910,泰康新机遇混合,http://fund.eastmoney.com/001910.html,混合型,桂跃强,泰康资产
1640,001923,国泰添益灵活配置混合,http://fund.eastmoney.com/001923.html,混合型,樊利安,国泰基金
1641,001924,华夏国企改革混合,http://fund.eastmoney.com/001924.html,混合型,郑晓辉,华夏基金
1644,001927,华夏消费升级灵活配置混合A,http://fund.eastmoney.com/001927.html,混合型,黄文倩,华夏基金
1645,001928,华夏消费升级灵活配置混合C,http://fund.eastmoney.com/001928.html,混合型,黄文倩,华夏基金
1650,001933,华商新兴活力混合,http://fund.eastmoney.com/001933.html,混合型,何奇峰,华商基金
1656,001939,光大睿鑫混合A,http://fund.eastmoney.com/001939.html,混合型,蔡乐,光大保德信基金
1657,001940,农银现代农业加,http://fund.eastmoney.com/001940.html,混合型,郭世凯,农银汇理基金
1659,001942,前海开源沪港深汇鑫混合A,http://fund.eastmoney.com/001942.html,混合型,谢屹,前海开源基金
1660,001943,前海开源沪港深汇鑫混合C,http://fund.eastmoney.com/001943.html,混合型,谢屹,前海开源基金
1663,001947,上投摩根安鑫回报A,http://fund.eastmoney.com/001947.html,混合型,聂曙光,上投摩根基金
1667,001951,金鹰改革红利混合,http://fund.eastmoney.com/001951.html,混合型,于利强,金鹰基金
1670,001954,银华生态环保主题灵活配置混合,http://fund.eastmoney.com/001954.html,混合型,王海峰,银华基金
1671,001955,中欧养老产业混合,http://fund.eastmoney.com/001955.html,混合型,王健,中欧基金
1673,001959,华商乐享互联灵活配置混合,http://fund.eastmoney.com/001959.html,混合型,高兵,华商基金
1678,001965,圆信永丰兴源灵活配置混合A,http://fund.eastmoney.com/001965.html,混合型,范妍,圆信永丰基金
1679,001966,圆信永丰兴源灵活配置混合C,http://fund.eastmoney.com/001966.html,混合型,范妍,圆信永丰基金
1680,001967,华宝转型升级混合,http://fund.eastmoney.com/001967.html,混合型,区伟良,华宝基金
1683,001970,泰信鑫选灵活配置混合A,http://fund.eastmoney.com/001970.html,混合型,董山青,泰信基金
1685,001972,前海开源沪港深智慧生活混合,http://fund.eastmoney.com/001972.html,混合型,赵雪芹,前海开源基金
1690,001978,泰信互联网+混合,http://fund.eastmoney.com/001978.html,混合型,钱鑫,泰信基金
1691,001979,南方沪港深价值,http://fund.eastmoney.com/001979.html,混合型,刘霄汉,南方基金
1694,001983,中邮低碳配置混合,http://fund.eastmoney.com/001983.html,混合型,张腾,中邮基金
1695,001984,上投摩根智慧生活混合,http://fund.eastmoney.com/001984.html,混合型,杨景喻,上投摩根基金
1696,001985,富国低碳新经济混合,http://fund.eastmoney.com/001985.html,混合型,杨栋,富国基金
1697,001986,前海开源人工智能主题混合,http://fund.eastmoney.com/001986.html,混合型,曲扬,前海开源基金
1701,001990,中欧数据挖掘混合A,http://fund.eastmoney.com/001990.html,混合型,曲径,中欧基金
1706,001997,工银新趋势灵活配置混合C,http://fund.eastmoney.com/001997.html,混合型,游凛峰,工银瑞信基金
1707,001998,工银新焦点混合C,http://fund.eastmoney.com/001998.html,混合型,游凛峰,工银瑞信基金
1709,002000,工银新生利混合,http://fund.eastmoney.com/002000.html,混合型,李敏,工银瑞信基金
1710,002001,华夏回报混合A,http://fund.eastmoney.com/002001.html,混合型,蔡向阳,华夏基金
1711,002003,工银新机遇灵活配置混合A,http://fund.eastmoney.com/002003.html,混合型,游凛峰,工银瑞信基金
1712,002004,工银新机遇灵活配置混合C,http://fund.eastmoney.com/002004.html,混合型,胡志利,工银瑞信基金
1713,002005,工银新得利混合,http://fund.eastmoney.com/002005.html,混合型,李敏,工银瑞信基金
1714,002006,工银新得益混合,http://fund.eastmoney.com/002006.html,混合型,魏欣,工银瑞信基金
1715,002007,工银新得润混合,http://fund.eastmoney.com/002007.html,混合型,李敏,工银瑞信基金
1717,002009,中欧瑾通灵活配置混合A,http://fund.eastmoney.com/002009.html,混合型,张跃鹏,中欧基金
1718,002010,中欧瑾通灵活配置混合C,http://fund.eastmoney.com/002010.html,混合型,张跃鹏,中欧基金
1719,002011,华夏红利,http://fund.eastmoney.com/002011.html,混合型,赵航,华夏基金
1720,002013,中欧琪丰灵活配置混合A,http://fund.eastmoney.com/002013.html,混合型,孙甜,中欧基金
1721,002014,中欧琪丰灵活配置混合C,http://fund.eastmoney.com/002014.html,混合型,孙甜,中欧基金
1722,002015,南方荣光A,http://fund.eastmoney.com/002015.html,混合型,陶铄,南方基金
1723,002016,南方荣光C,http://fund.eastmoney.com/002016.html,混合型,陶铄,南方基金
1724,002017,招商瑞丰灵活配置混合发起式C,http://fund.eastmoney.com/002017.html,混合型,王刚,招商基金
1725,002018,鹏华弘安混合A,http://fund.eastmoney.com/002018.html,混合型,李君,鹏华基金
1726,002019,鹏华弘安混合C,http://fund.eastmoney.com/002019.html,混合型,李君,鹏华基金
1727,002020,国都创新驱动,http://fund.eastmoney.com/002020.html,混合型,游典宗,国都证券
1728,002021,华夏回报二号混合,http://fund.eastmoney.com/002021.html,混合型,蔡向阳,华夏基金
1729,002023,红塔红土稳健回报A,http://fund.eastmoney.com/002023.html,混合型,赵耀,红塔红土
1730,002024,红塔红土稳健回报C,http://fund.eastmoney.com/002024.html,混合型,赵耀,红塔红土
1731,002025,广发聚盛混合A,http://fund.eastmoney.com/002025.html,混合型,王予柯,广发基金
1732,002026,广发聚盛混合C,http://fund.eastmoney.com/002026.html,混合型,王予柯,广发基金
1733,002027,中加心享混合A,http://fund.eastmoney.com/002027.html,混合型,张旭,中加基金
1734,002028,九泰天宝灵活配置混合C,http://fund.eastmoney.com/002028.html,混合型,王玥晰,九泰基金
1735,002029,安信动态策略混合C,http://fund.eastmoney.com/002029.html,混合型,蓝雁书,安信基金
1736,002030,信诚新选混合B,http://fund.eastmoney.com/002030.html,混合型,提云涛,信诚基金
1737,002031,华夏策略精选,http://fund.eastmoney.com/002031.html,混合型,林晶,华夏基金
1738,002033,华安新财富灵活配置混合A,http://fund.eastmoney.com/002033.html,混合型,苏玉平,华安基金
1739,002034,华安新财富灵活配置混合C,http://fund.eastmoney.com/002034.html,混合型,苏玉平,华安基金
1740,002035,安信平稳增长混合发起C,http://fund.eastmoney.com/002035.html,混合型,庄园,安信基金
1741,002036,安信优势增长混合C,http://fund.eastmoney.com/002036.html,混合型,聂世林,安信基金
1742,002037,华安新希望灵活配置混合A,http://fund.eastmoney.com/002037.html,混合型,贺涛,华安基金
1743,002038,华安新希望灵活配置混合C,http://fund.eastmoney.com/002038.html,混合型,贺涛,华安基金
1744,002039,国投瑞银新收益混合A,http://fund.eastmoney.com/002039.html,混合型,殷瑞飞,国投瑞银基金
1745,002040,国投瑞银新收益混合C,http://fund.eastmoney.com/002040.html,混合型,殷瑞飞,国投瑞银基金
1746,002041,国投瑞银新成长混合A,http://fund.eastmoney.com/002041.html,混合型,桑俊,国投瑞银基金
1747,002042,国投瑞银新成长混合C,http://fund.eastmoney.com/002042.html,混合型,桑俊,国投瑞银基金
1748,002043,天治研究驱动混合C,http://fund.eastmoney.com/002043.html,混合型,王洋,天治基金
1749,002045,国泰生益灵活配置混合C,http://fund.eastmoney.com/002045.html,混合型,樊利安,国泰基金
1750,002046,信诚新锐混合B,http://fund.eastmoney.com/002046.html,混合型,杨立春,信诚基金
1751,002047,信诚新鑫混合B,http://fund.eastmoney.com/002047.html,混合型,杨立春,信诚基金
1753,002049,融通新机遇灵活配置混合,http://fund.eastmoney.com/002049.html,混合型,余志勇,融通基金
1754,002051,诺安创新驱动混合C,http://fund.eastmoney.com/002051.html,混合型,吴博俊,诺安基金
1755,002052,诺安稳健回报灵活配置混合C,http://fund.eastmoney.com/002052.html,混合型,吴博俊,诺安基金
1756,002053,诺安优势行业混合C,http://fund.eastmoney.com/002053.html,混合型,吴博俊,诺安基金
1757,002054,中银新财富混合A,http://fund.eastmoney.com/002054.html,混合型,钱亚风云,中银基金
1758,002055,国泰兴益灵活配置混合C,http://fund.eastmoney.com/002055.html,混合型,樊利安,国泰基金
1759,002056,中银新财富混合C,http://fund.eastmoney.com/002056.html,混合型,钱亚风云,中银基金
1760,002057,中银新机遇混合A,http://fund.eastmoney.com/002057.html,混合型,白洁,中银基金
1761,002058,中银新机遇混合C,http://fund.eastmoney.com/002058.html,混合型,白洁,中银基金
1762,002059,国泰浓益灵活配置混合C,http://fund.eastmoney.com/002059.html,混合型,樊利安,国泰基金
1763,002060,东方新策略灵活配置混合C,http://fund.eastmoney.com/002060.html,混合型,朱晓栋,东方基金
1764,002061,国泰安康养老定期支付混合C,http://fund.eastmoney.com/002061.html,混合型,王琳,国泰基金
1765,002062,国泰国策驱动灵活配置混合C,http://fund.eastmoney.com/002062.html,混合型,樊利安,国泰基金
1766,002063,国泰结构转型灵活配置混合C,http://fund.eastmoney.com/002063.html,混合型,樊利安,国泰基金
1767,002064,华富产业升级灵活配置混合,http://fund.eastmoney.com/002064.html,混合型,陈启明,华富基金
1770,002067,诺安精选回报混合,http://fund.eastmoney.com/002067.html,混合型,李玉良,诺安基金
1771,002068,东方多策略灵活配置混合C,http://fund.eastmoney.com/002068.html,混合型,朱晓栋,东方基金
1772,002069,华泰柏瑞盛利混合A,http://fund.eastmoney.com/002069.html,混合型,杨景涵,华泰柏瑞基金
1773,002070,华泰柏瑞盛利混合C,http://fund.eastmoney.com/002070.html,混合型,杨景涵,华泰柏瑞基金
1774,002071,长安产业精选混合C,http://fund.eastmoney.com/002071.html,混合型,栾绍菲,长安基金
1775,002072,长安鑫利优选混合C,http://fund.eastmoney.com/002072.html,混合型,林忠晶,长安基金
1778,002075,光大睿鑫混合C,http://fund.eastmoney.com/002075.html,混合型,蔡乐,光大保德信基金
1779,002076,浙商聚潮灵活配置,http://fund.eastmoney.com/002076.html,混合型,周锦程,浙商基金
1782,002079,前海开源中国稀缺资产混合C,http://fund.eastmoney.com/002079.html,混合型,曲扬,前海开源基金
1783,002080,前海开源一带一路混合C,http://fund.eastmoney.com/002080.html,混合型,徐立平,前海开源基金
1784,002081,大成景沛灵活配置混合A,http://fund.eastmoney.com/002081.html,混合型,张文平,大成基金
1785,002082,华泰柏瑞激励动力混合C,http://fund.eastmoney.com/002082.html,混合型,徐晓杰,华泰柏瑞基金
1786,002083,新华鑫动力灵活配置混合A,http://fund.eastmoney.com/002083.html,混合型,李会忠,新华基金
1787,002084,新华鑫动力灵活配置混合C,http://fund.eastmoney.com/002084.html,混合型,李会忠,新华基金
1788,002085,长盛互联网+混合,http://fund.eastmoney.com/002085.html,混合型,赵楠,长盛基金
1790,002087,国富新机遇混合A,http://fund.eastmoney.com/002087.html,混合型,吴西燕,国海富兰克林基金
1791,002088,国富新机遇混合C,http://fund.eastmoney.com/002088.html,混合型,吴西燕,国海富兰克林基金
1792,002089,长盛盛鑫混合A,http://fund.eastmoney.com/002089.html,混合型,杨衡,长盛基金
1793,002090,长盛盛鑫混合C,http://fund.eastmoney.com/002090.html,混合型,杨衡,长盛基金
1794,002091,华泰柏瑞新利混合C,http://fund.eastmoney.com/002091.html,混合型,杨景涵,华泰柏瑞基金
1795,002092,国富新增长混合A,http://fund.eastmoney.com/002092.html,混合型,吴西燕,国海富兰克林基金
1796,002093,国富新增长混合C,http://fund.eastmoney.com/002093.html,混合型,吴西燕,国海富兰克林基金
1797,002094,华泰柏瑞制造2025混合C,http://fund.eastmoney.com/002094.html,混合型,李灿,华泰柏瑞基金
1798,002095,博时新收益A,http://fund.eastmoney.com/002095.html,混合型,王曦,博时基金
1799,002096,博时新收益C,http://fund.eastmoney.com/002096.html,混合型,过钧,博时基金
1800,002097,国富新价值混合A,http://fund.eastmoney.com/002097.html,混合型,吴西燕,国海富兰克林基金
1801,002098,国富新价值混合C,http://fund.eastmoney.com/002098.html,混合型,吴西燕,国海富兰克林基金
1802,002099,国富新活力混合A,http://fund.eastmoney.com/002099.html,混合型,吴西燕,国海富兰克林基金
1803,002100,国富新活力混合C,http://fund.eastmoney.com/002100.html,混合型,吴西燕,国海富兰克林基金
1804,002101,创金合信鑫优选混合A,http://fund.eastmoney.com/002101.html,混合型,张荣,创金合信基金
1805,002102,创金合信鑫优选混合C,http://fund.eastmoney.com/002102.html,混合型,张荣,创金合信基金
1806,002103,招商康泰养老混合,http://fund.eastmoney.com/002103.html,混合型,王景,招商基金
1807,002104,博时新价值A,http://fund.eastmoney.com/002104.html,混合型,王曦,博时基金
1808,002105,博时新价值C,http://fund.eastmoney.com/002105.html,混合型,王曦,博时基金
1809,002106,德邦福鑫灵活配置混合C,http://fund.eastmoney.com/002106.html,混合型,许文波,德邦基金
1811,002110,中海中鑫灵活配置混合,http://fund.eastmoney.com/002110.html,混合型,许定晴,中海基金
1812,002111,华宝兴业新起点混合,http://fund.eastmoney.com/002111.html,混合型,李栋梁,华宝基金
1813,002112,德邦鑫星价值灵活配置混合C,http://fund.eastmoney.com/002112.html,混合型,许文波,德邦基金
1814,002114,国富新收益混合A,http://fund.eastmoney.com/002114.html,混合型,吴西燕,国海富兰克林基金
1815,002115,国富新收益混合C,http://fund.eastmoney.com/002115.html,混合型,吴西燕,国海富兰克林基金
1816,002116,广发安享混合A,http://fund.eastmoney.com/002116.html,混合型,谢军,广发基金
1817,002117,广发安享混合C,http://fund.eastmoney.com/002117.html,混合型,谢军,广发基金
1818,002118,广发安盈混合A,http://fund.eastmoney.com/002118.html,混合型,任爽,广发基金
1819,002119,广发安盈混合C,http://fund.eastmoney.com/002119.html,混合型,任爽,广发基金
