code,return,beta,alpha,r_squared,std,up_days,max_rate,min_rate
000215,0.107924185021,0.195898398643,0.0788574410959,46.5159793922,0.230734405757,213,1.66,-0.79
000219,-0.128114808378,2.08445731084,-0.148184495207,86.7539434588,1.79775684241,219,5.68,-9.24
000220,-0.13602832592,1.2811418399,-0.159924991676,66.2619728531,1.26429258617,219,3.75,-6.01
000241,-0.132423418393,1.33453981084,-0.156065697277,86.0090259176,1.15595805832,216,3.1,-6.34
000242,0.0782933676218,0.781698413652,0.052017363317,81.2785012125,0.696520567096,234,2.26,-5.43
000251,0.089528355034,1.24223897626,0.0654463568096,67.5439982131,1.21421145765,221,4.76,-6.84
000256,0.0530331352082,0.0690172879587,0.0233619321953,17.4526343964,0.132711925926,162,0.7,-0.6
000259,0.0813299835188,1.29775210005,0.057512448712,92.8333900342,1.08198737404,239,3.85,-5.79
000263,-0.17932903176,1.9832044823,-0.19988108505,84.3208390916,1.73493254194,222,6.16,-9.52
000264,-0.126485872993,1.72691042764,-0.148258906063,79.6898305448,1.55399965434,218,5.95,-8.13
000273,0.144057534437,0.366203556147,0.115802120895,19.7701322118,0.661607360441,192,3.84,-3.6
000278,0.0299067984761,0.174869787015,0.000739874663434,14.1002498848,0.374096748968,156,2.78,-3.32
000279,0.00456819976064,0.946696546116,-0.0209217567228,71.9628919914,0.896476782047,219,3.23,-4.44
000294,0.0235580500851,2.04270230239,0.00328944322571,89.4689206212,1.73480848269,231,5.59,-8.97
000308,0.0926822305917,1.47565304431,0.069712212345,90.9123474354,1.24324115989,232,4.11,-7.34
000314,0.0579190376681,0.0741046589777,0.0282720707896,21.9933996246,0.126935146295,201,0.43,-0.56
000328,0.0351155996595,1.75972889752,0.0134989131275,80.8837259748,1.57180168104,221,4.69,-8.51
000336,-0.0947100036068,1.68061385605,-0.116703592623,89.6245609466,1.42605730237,228,4.18,-8.05
000339,0.0533637094716,1.3523816241,0.0298064286308,91.5070031324,1.13567653454,229,3.88,-6.44
000354,0.0068794795963,1.3653366597,-0.0166160837125,91.9849377602,1.14357314875,237,3.27,-5.73
000362,0.116792239829,1.06286796187,0.0918557216597,80.1762057916,0.953540456365,228,3.71,-6.04
000363,0.128995400331,1.05941241035,0.104042419983,78.3388256998,0.961521689191,229,3.66,-6.09
000367,0.0677351868951,0.298366766528,0.0391566002365,28.5196018477,0.448808709611,206,3.19,-4.74
000390,0.0483526301789,0.850796011178,0.0224058054543,75.2417686957,0.787913433044,217,3.79,-4.67
000398,-0.00235880827075,0.0692789367632,-0.0320287647939,13.3515083961,0.152306558464,131,0.48,-0.96
000404,-0.142309822068,2.24978816092,-0.161591876017,82.498221525,1.98976547736,212,6.78,-8.8
000408,0.112957306747,1.04953493931,0.0879572703233,63.0702529673,1.06161530769,228,3.86,-6.54
000410,0.076240433374,1.12089589048,0.0515803591024,68.8977845929,1.08478883296,223,5.47,-6.88
000414,0.0220209665477,0.0275002599277,-0.007848022761,4.097037545,0.109140109311,131,0.51,-0.42
000417,0.0435634442852,0.0814509827867,0.0139514751472,27.3155907376,0.12519113819,182,0.54,-0.51
000423,0.169667983486,0.659047610726,0.142807673196,27.6329219236,1.0071309503,220,5.93,-4.34
000431,0.181077871803,0.345489683896,0.152723777785,12.7650469303,0.776795022109,178,3.68,-2.57
000432,-0.0463468110466,1.66345270521,-0.0684221554439,91.7377898692,1.39514349589,234,4.25,-7.1
000433,-0.0445488127075,1.67467963062,-0.0665706722555,87.9893087342,1.43416573673,235,5.17,-8.75
000436,0.0563169708274,0.223298649491,0.0273807611524,68.0688646844,0.217417451377,222,0.76,-1.08
000452,0.0273908898447,1.00429468987,0.00217532977251,84.246545165,0.878957090584,215,2.46,-5.64
000458,0.11517285979,0.953025634201,0.089713054956,78.8152533426,0.862346891064,249,3.25,-5.18
000462,0.0283993336839,1.767662008,0.0068204403324,82.2463648419,1.56575363805,234,5.75,-8.03
000477,-0.0200267442811,1.87207224473,-0.0411082293414,91.1287876184,1.57535111937,223,5.07,-8.42
000480,0.162943869556,1.16760827373,0.138506332149,81.8069506707,1.03701399868,257,3.91,-7.06
000496,0.124168050233,0.230021536598,0.0952638682587,16.6116196187,0.453361951427,197,2.51,-2.21
000507,0.0853314548599,0.0196710768437,0.0554251674787,1.47144822118,0.130268136447,169,0.68,-0.62
000508,0.0776979265343,0.0339161921929,0.0478595025994,4.45761913609,0.129044103749,166,0.74,-0.64
000511,0.111777011873,0.199038727748,0.0827252284136,31.021817723,0.287069150262,207,1.34,-1.81
000512,0.105913149597,0.148125072078,0.0766188144941,28.6941498382,0.222133700423,212,1.04,-1.02
000520,0.095716406532,1.47593945898,0.0727477527591,78.046120227,1.34207084529,243,4.63,-6.23
000522,-0.0173303167509,1.96580417694,-0.0379652647505,84.7932935049,1.71491286746,226,5.04,-8.43
000523,0.0254836356028,1.45696269885,0.00242457692214,80.5455136192,1.30409825291,223,3.83,-6.93
000526,0.0778878492224,0.142934973574,0.0485687885936,30.1354550626,0.209161711253,192,1.16,-0.79
000527,0.171482600442,1.36226908515,0.147972423269,90.8377028801,1.14818636982,243,3.66,-7.45
000529,0.089713465543,1.70515442259,0.0678367872978,78.9006481587,1.54207674509,231,5.32,-8.74
000530,0.000128076798709,0.329283151823,-0.0283032248152,79.2031429289,0.297221936825,182,1.04,-1.7
000531,-0.0720237841337,1.47758761001,-0.0949845861478,74.8710482659,1.3717622321,210,5.3,-8.75
000532,0.0416824136885,1.75590616544,0.0200475157368,82.0455489426,1.55724286185,234,6.11,-9.55
000534,-0.0492124462659,1.37914800868,-0.0726422125829,90.855088712,1.16230152044,241,3.42,-8.1
000535,-0.0488684868217,1.35193763192,-0.0724278828324,84.6236039836,1.18057465663,227,4.19,-6.64
000538,0.0142670503624,0.192670644929,-0.0148150705172,55.2701899586,0.208186531708,201,0.61,-1.07
000541,-0.183341147338,1.80539392106,-0.204740286606,89.4528822037,1.53340672748,211,5.82,-8.54
000545,-0.21400728078,1.88426824276,-0.235030664348,82.1971164444,1.66954063982,208,6.32,-6.81
000547,0.0481511011057,1.39632845007,0.0248031820698,88.1936729649,1.194404496,239,3.92,-7.57
000550,-0.0393318838462,1.6279698065,-0.0615762680672,93.4684214214,1.35268430032,224,4.0,-8.44
000551,0.00972532513039,1.65850211513,-0.0123736037796,91.8484018412,1.3901535892,241,4.07,-7.15
000554,0.0251339635162,1.37128480077,0.00166673703313,89.7709709424,1.16263196395,227,4.05,-7.42
000556,0.0651726189004,0.135129591031,0.0358163735845,21.9317279295,0.231791013883,189,1.55,-1.75
000557,0.0581428214386,0.134737558438,0.0287847084872,21.7857181218,0.231891746148,189,1.5,-1.78
000566,0.0833311158575,1.68512277295,0.0613590072319,85.6035197696,1.46308074359,231,5.54,-8.52
000567,-0.0225431130701,1.54894402673,-0.0451639745342,90.825121168,1.3056154746,222,4.38,-6.67
000571,-0.0381106862183,0.178323739975,-0.0672611554678,32.7414009522,0.250347404109,173,0.7,-2.63
000572,0.0645619058607,0.0353473190975,0.0347302997859,6.59410791765,0.11057603495,174,0.39,-0.94
000573,0.0579098908355,0.0342863968166,0.028073230548,9.74418923397,0.0882331024321,176,0.26,-0.53
000574,-0.0868932175984,1.99649027102,-0.107381977656,93.3766093628,1.65970424886,224,5.46,-9.18
000584,0.0410228549583,1.09971007093,0.0162618518637,88.0279728354,0.94156522333,244,3.01,-6.01
000585,0.0167070580256,0.0251886456497,-0.0131729437675,2.76684042222,0.121645295723,130,0.57,-0.56
000587,0.0605746912584,1.4413125545,0.0374410756013,88.0249512004,1.23406441877,233,3.44,-7.59
000589,-0.0270108593948,1.68936303646,-0.0489627674894,93.2848808546,1.40507631978,224,4.71,-7.72
000590,0.0578054091216,0.0456084973195,0.0280226870957,12.3194448705,0.104383715659,154,0.51,-0.36
000591,-0.0713965592373,1.37882487807,-0.094827864942,80.8870745846,1.23155015724,214,3.06,-7.54
000595,0.144030223216,0.841571170561,0.118039451534,58.6422041354,0.882812074433,231,3.61,-4.0
000597,0.0818607654898,0.131219640939,0.0524858932494,25.5147246438,0.208682465824,180,1.37,-0.7
000598,-0.0134742400741,1.12052954718,-0.0381360595979,78.4869442376,1.01603147078,230,2.74,-7.35
000601,-0.0149404665395,1.74427481786,-0.0366307759996,88.059630163,1.49316925813,224,4.54,-8.7
000603,-0.143084062669,2.03260935196,-0.163400752144,86.0605584354,1.76008806126,208,5.82,-8.92
000609,-0.0214744648674,1.52936543551,-0.0441885983506,93.4281144306,1.27102776111,241,3.9,-7.33
000612,0.00291153192758,1.79702073884,-0.0185274970141,93.7914387557,1.49057573747,236,4.73,-8.14
000619,0.262359764142,1.27302684519,0.238424438712,82.8973070753,1.12318141395,243,3.69,-7.2
000634,0.0421628827249,1.49143812864,0.019268064306,87.3556414258,1.2818650916,229,4.2,-7.45
000639,0.0179754213146,0.137538989945,-0.0113693456729,50.9263759991,0.154823543174,178,0.55,-1.02
000646,-0.0798056824955,1.76808634046,-0.101382554336,88.2165393084,1.51220621375,225,4.17,-8.56
000652,0.0264700084375,1.56145498802,0.00390874894418,88.7502298924,1.33145742417,249,5.07,-7.77
000654,-0.173302304374,2.01002302549,-0.193726594659,76.2358365553,1.84928567232,220,5.98,-8.89
000663,-0.083998658603,1.47926469493,-0.106951471018,85.0695964605,1.28837195759,226,3.55,-7.47
000664,0.0596191654911,0.122062312476,0.03020066792,51.8419486163,0.13618318667,201,0.44,-0.59
000667,-0.00473782206137,0.122337392215,-0.0341550091581,55.5337618843,0.131875229794,139,0.28,-1.25
000672,-0.0110132259735,0.133173955333,-0.0403787878991,57.685138785,0.14085422726,137,0.28,-1.28
000679,-0.00251229691942,0.377941585382,-0.0307117907237,79.4118846353,0.340694001089,182,1.13,-1.99
000684,-0.0301701063637,1.06696121472,-0.0550871243579,77.041223813,0.976494055228,225,3.0,-6.79
000689,-0.00237903249755,0.992725222748,-0.027649709281,70.4774258084,0.949919050472,212,3.47,-7.13
000690,-0.162670628552,1.25697209909,-0.186682438473,60.6936127568,1.29609459849,213,5.11,-6.62
000695,-0.0116756326874,0.572972542869,-0.0389460028892,61.3424175984,0.58767325221,184,3.02,-4.35
000698,-0.0707862413389,1.98812364223,-0.0913148598498,91.2332887326,1.67205008504,223,4.97,-8.84
000706,-0.0985130184034,1.19433098313,-0.122823249354,70.3682674553,1.1437176606,213,4.37,-8.1
000708,0.0251644297992,0.0259487997026,-0.00471195063509,11.6438539962,0.0610873739368,105,0.27,-0.19
000714,0.0390294407076,0.0865934735039,0.00944197029304,37.8618302154,0.113049049844,163,1.39,-0.38
000717,0.0237556381061,1.2894568279,-0.000101415212274,77.3264906125,1.17794554358,230,4.36,-8.81
000727,-0.12267709117,1.72688791693,-0.14445023148,86.0614114683,1.49534869514,221,4.25,-8.32
000739,-0.180090295401,1.78336239568,-0.201594392418,86.2717360408,1.54236760041,220,5.25,-8.38
000742,0.284572254963,1.48930745782,0.261667286071,76.5460414297,1.36743141744,235,4.06,-7.33
000743,0.0708743499074,0.765590204281,0.0445216064135,56.6236740997,0.817296996206,222,4.32,-5.28
000747,0.0346703106174,0.418850657072,0.00666570681707,22.6976162918,0.706238897869,209,3.34,-2.88
000753,0.0397585996694,0.0123263594513,0.00981732220063,3.21079082452,0.0552600634344,269,0.34,-0.2
000754,0.03949520576,0.0128223008741,0.00955629094635,2.2042223776,0.0693778468613,254,0.87,-0.21
000755,0.0727415679811,1.55041830635,0.0501277299557,51.5229855587,1.73512566961,225,7.36,-7.29
000757,-0.180933159622,1.97572008864,-0.201520868415,88.9862553308,1.68246681739,227,5.38,-9.4
000763,0.0656729311946,0.344309581983,0.037313215195,29.3403913693,0.510621051283,220,2.07,-2.21
000767,0.0956144139801,0.516012009769,0.0680726849315,32.8030484611,0.723744480086,199,3.09,-4.07
000772,0.0810019054707,0.124407844382,0.051594581967,9.24455310221,0.328690658906,171,1.58,-2.17
000788,-0.0647949239655,1.39160639471,-0.0881653387792,78.233500742,1.26387054119,204,4.88,-8.19
000794,-0.150042019521,2.12435088577,-0.169921654154,87.8954784045,1.82022696011,221,5.76,-8.88
000796,-0.155793979248,2.11944583788,-0.175696981431,87.7410787168,1.81762126737,221,5.68,-8.91
000800,-0.197816621815,2.05368577585,-0.218032903625,74.0073086578,1.9176937253,224,5.89,-9.44
000805,-0.186091448873,1.98289659774,-0.20664496892,81.9309679942,1.75978082912,207,5.75,-9.13
000822,-0.113299087888,1.32645451767,-0.136979884948,77.1730283774,1.21294790679,203,4.28,-9.19
000823,-0.106567593461,1.6846694389,-0.128541861761,83.9218634815,1.47726937874,214,4.29,-9.25
000824,0.167087386172,1.30044682638,0.143282688988,85.8081350812,1.1277450385,236,3.78,-7.27
000825,0.150434617592,1.30188850501,0.126636788536,85.80641185,1.12900659612,238,3.68,-7.25
000841,0.00394262322143,0.096355070909,-0.0255983431372,27.1671579676,0.148502932209,139,0.46,-0.92
000843,-0.00173262439346,0.0966313893635,-0.0312722743765,27.0601140623,0.149223069808,140,0.46,-0.92
000844,0.0295509159821,0.0834938374001,-5.13210371587e-05,13.8890450958,0.179970277129,172,0.87,-0.88
000845,0.0748093141475,0.843540627196,0.048827924918,83.1314246341,0.743200426592,250,2.9,-4.59
000849,0.158163833221,1.18849025948,0.133825777179,80.8804765707,1.06158881361,236,5.18,-7.03
000850,0.152665463616,1.18808785653,0.128325490534,80.8761373218,1.06125784607,234,5.19,-7.03
000865,0.0957770771412,0.222110055697,0.0668352050289,13.8377687872,0.479642594744,172,8.4,-1.24
000870,-0.00909472738349,1.64670929218,-0.0312498370675,89.8867415239,1.39524885637,228,4.17,-8.07
000877,0.170283201646,1.33334938569,0.1466352516,85.3111752923,1.1596409959,250,4.76,-6.48
000878,0.0613662895022,1.43644914109,0.0382095046403,81.2707669626,1.27998721699,225,4.38,-8.66
000879,0.0514496844845,1.43627837662,0.0282920861041,81.2944314676,1.27964876149,223,4.33,-8.6
000880,0.00414771298158,1.60908859692,-0.0181866209464,93.4518215904,1.33711459461,233,3.78,-8.46
000886,-0.269734053493,2.05744026269,-0.289932449002,82.9176642511,1.81504025774,220,6.6,-9.15
000887,-0.00784437088048,0.217322647653,-0.0368090501095,52.7842827166,0.240289742974,163,1.28,-2.22
000892,0.189927064693,0.0741261009136,0.160280199963,0.298665071355,1.08958595521,145,22.43,-1.98
000924,-0.124430361915,1.6764465331,-0.146443803975,82.0980003212,1.48629827969,220,4.04,-7.64
000926,-0.090479255345,0.932466935086,-0.116037001412,65.9077142114,0.922673130447,219,2.1,-6.82
000928,-0.0357592871004,1.08389794394,-0.0605956188535,64.7012590442,1.0824667976,205,4.33,-8.05
000929,0.136306223964,-0.0780311219043,0.105934485251,0.656175575225,0.773820762893,221,4.56,-4.09
000930,0.124434234343,-0.078770087225,0.0940589752144,0.669088083877,0.773574662103,219,4.56,-4.09
000932,-0.00977874608303,0.255424626817,-0.0385619082411,49.5003229528,0.291636118193,142,1.27,-2.63
000933,-0.0169495597648,0.255215672964,-0.0457337173749,49.2794900548,0.292049721373,140,1.29,-2.58
000935,-0.160421631919,1.58075400208,-0.182890951293,87.2749668824,1.35925832402,214,4.02,-7.83
000936,0.0647833858633,1.53507790483,0.0420964664702,90.9890021083,1.29276184968,230,3.84,-7.76
000939,-0.126560358874,1.32803091374,-0.150233646014,82.5911506584,1.17388075807,220,3.15,-7.02
000940,-0.0286250803671,1.72470168304,-0.0504086358523,83.7671592593,1.51376915228,221,4.53,-8.08
000945,0.0172507088657,1.43166302665,-0.0059288769501,83.7362705222,1.25680112202,224,4.17,-7.12
000946,0.0119910516483,1.43261516124,-0.0111839982172,83.7427273961,1.25758847867,219,4.11,-7.15
000953,0.118372924576,0.256227851083,0.0895935889628,34.0658581919,0.352654333382,192,2.74,-2.33
000954,0.114755414365,0.252430528005,0.0859579883797,33.7373502851,0.349115353003,194,2.63,-2.32
000963,-0.0334504547603,1.43776906722,-0.0566009515204,88.2474963372,1.22947724967,227,3.94,-7.14
000965,-0.0845281593389,1.91350688859,-0.10541225058,90.3216898437,1.61739672906,227,5.07,-8.51
000966,-0.0955324889038,1.78791531255,-0.117014895915,86.8879815983,1.54081198236,223,5.56,-7.46
000967,0.0539406973481,1.67991663766,0.0319437867975,86.6470144007,1.44975123543,226,5.62,-8.29
000969,-0.0592908639515,1.62819379373,-0.0815341811019,78.400709633,1.47716379884,219,4.61,-8.16
000972,0.0175411969719,1.24434123389,-0.00653078613893,90.5882783079,1.05023393589,228,3.96,-6.67
000976,0.0486116102076,0.248868168562,0.0197972132128,29.4160399666,0.368603798155,197,1.47,-1.92
000977,0.0528844583491,1.33548908634,0.0292467017945,89.6624082795,1.13296814992,212,3.76,-6.83
000986,-0.0346208069375,0.567066762664,-0.0619193121587,46.6098475736,0.667233601669,191,2.18,-4.17
000993,-0.0419128071007,1.6825233004,-0.0638972995618,91.8611988475,1.41018986925,221,4.71,-7.37
000994,-0.0232471647478,1.37294202652,-0.0467064962404,82.9474533482,1.21096956537,223,4.56,-8.44
000995,-0.0303090406443,1.36552035195,-0.0538037288469,82.7456201699,1.20589148149,227,4.39,-8.45
001000,-0.0854052210698,1.88421162893,-0.106428874345,86.791264155,1.62470392774,233,5.96,-8.81
001004,-0.0798308662915,1.41220619668,-0.103103144058,90.7046314813,1.19114858408,235,3.64,-7.91
001005,-0.127057425643,1.58487519108,-0.149507111754,76.6982435701,1.45373389193,203,4.57,-7.95
001007,0.0721290922799,0.122548232942,0.0427129096242,40.2014961899,0.155263189241,200,0.54,-0.49
001014,0.0197250134651,0.0853536780799,-0.00986836331012,20.4163502325,0.151745473304,130,0.81,-1.68
001017,0.0702399482269,1.70792631754,0.0483764752341,94.6870967042,1.40995836367,245,3.98,-7.92
001018,0.102890153861,1.76926069806,0.0813188766367,90.9981329283,1.48990352294,230,4.7,-7.81
001029,0.0510499648063,0.0739056302399,0.0214020497589,23.7683881349,0.12177558289,158,0.75,-0.49
001030,-0.0653007456109,1.62934124436,-0.0875385963293,85.7554183477,1.41339588907,238,4.33,-9.02
001037,-0.00266935087784,1.73873288038,-0.0243860620179,88.0941655518,1.48813335635,217,5.13,-7.49
001053,0.106862234818,1.39770480272,0.083520872699,90.68676677,1.17903325826,227,3.48,-7.43
001056,-0.00736684512124,1.62225109371,-0.0296384731763,91.1623418093,1.36487505581,228,5.26,-8.17
001059,-0.016195023851,0.0748734656806,-0.0458383281497,8.78858925021,0.202885453347,154,0.7,-0.9
001060,0.170146307106,1.29081711851,0.146295734185,66.8041889787,1.2686605225,228,5.21,-8.59
001067,0.0555624663316,0.114964860285,0.0261101566394,24.4345176801,0.18682964478,250,1.01,-1.11
001068,-0.00542597457315,0.597706487041,-0.0325785127569,70.8048553015,0.570609512187,195,2.13,-4.62
001069,-0.092032469302,1.62571096947,-0.114287614578,81.229924808,1.44899827394,210,5.41,-8.22
001071,-0.073430897966,1.94523141683,-0.0941638541855,80.5581340804,1.74100145286,220,5.47,-7.71
001073,0.0400926846765,0.0146693520575,0.0101625691779,0.505052856456,0.165815480331,196,0.66,-0.61
001074,0.13920336627,1.32328562651,0.115507472675,84.9078084321,1.15361883243,250,4.72,-6.43
001075,-0.101874595631,1.93419668958,-0.122660121072,92.6549796662,1.61416828733,224,4.82,-8.8
001076,0.0291043537015,1.78496029074,0.00760786902495,90.0349231425,1.51114318714,225,5.48,-8.11
001088,-0.116856910685,1.63312532267,-0.13907673413,93.464783349,1.35699444138,208,4.12,-8.18
001102,0.262317338003,0.887674502441,0.236546201678,50.1895011554,1.00653727664,221,4.08,-5.66
001103,0.149264309114,1.30767982613,0.125494069797,67.8660854925,1.27513915474,229,4.81,-8.37
001106,-0.00668349911229,1.66866173537,-0.0287340277936,91.5122367019,1.40123597757,220,4.28,-8.07
001110,0.0514651546734,0.0397695361979,0.0216546159529,15.0611139297,0.0823198436493,213,0.23,-0.8
001111,0.0447133267751,0.034950056621,0.0148798281497,11.970371953,0.081147775417,186,0.27,-0.73
001112,0.269350957385,1.17695887017,0.244957966034,74.7264973534,1.09372094965,237,3.82,-7.25
001115,0.136146753179,0.087979132091,0.106565884014,2.34625403836,0.461396944751,202,9.0,-0.8
001116,0.0727054915545,0.137770970763,0.0433618297191,37.573598261,0.180550577706,197,0.61,-0.8
001118,-0.0954188677678,1.90765890043,-0.116330818708,93.752682825,1.5826738568,212,4.78,-8.29
001119,0.0126722692743,0.174907430133,-0.0164944752073,52.1199915733,0.194620528719,161,0.67,-1.03
001120,-0.0846186598886,1.62504504754,-0.106876977603,82.751986326,1.43502262561,234,4.48,-7.71
001121,-0.0912966742019,1.62571982873,-0.113551777272,82.7790324103,1.43538395589,233,4.48,-7.7
001122,0.0406836839046,0.0557354812627,0.0109492066288,34.9014755834,0.0757865991178,258,0.27,-0.4
001123,0.0372066510519,0.0555761378673,0.00747141466731,34.4500949768,0.0760633955798,258,0.27,-0.4
001125,-0.0650307750028,2.03287598162,-0.0853461942589,87.8878156233,1.74192361566,229,5.96,-9.27
001127,-0.0925969320189,1.20052326956,-0.11687766304,81.5585535184,1.06786999178,202,3.59,-7.08
001128,-0.118025756219,1.79653703331,-0.139467089524,88.6004027453,1.5332073186,220,5.33,-8.79
001135,-0.135517626891,1.43283871758,-0.158691611739,71.7259339621,1.35906979323,188,5.76,-7.74
001136,0.0303526832525,0.037705375374,0.000532310910864,12.5364102393,0.085545905689,147,0.27,-0.54
001139,0.030040394194,0.041067103264,0.000236037057165,26.4301693048,0.0641692044835,110,0.28,-0.28
001140,-0.00350380274787,1.31774125074,-0.0272261096383,83.6926212272,1.15709525848,223,4.17,-6.32
001141,0.0790888053893,0.0533156475062,0.0493428000736,8.2745328252,0.148889991119,159,0.94,-0.77
001142,0.0734572966101,0.0598444052051,0.0437423941662,9.535324227,0.155681992062,160,0.96,-0.79
001143,0.0114315089303,1.32886010892,-0.0122378279409,93.6360687513,1.10316439453,218,3.68,-6.37
001144,0.0380256536446,1.68666363287,0.016060885645,90.6031419099,1.42344079869,221,4.28,-8.42
001146,0.0676264660439,0.0507932963819,0.0378684442977,3.3657118579,0.222408043547,176,3.97,-0.71
001147,0.0397289147359,0.0419742016297,0.00992887899765,7.96780917329,0.119452581521,168,0.89,-0.67
001148,0.0477578935108,0.0524876095774,0.0180079434389,17.3450300213,0.101239927152,162,0.29,-0.66
001150,-0.135696966518,1.87822088063,-0.156749159599,89.2950076282,1.59667171795,214,5.42,-7.98
001152,-0.134437892531,1.86008164059,-0.155576500591,85.6890569749,1.61417970306,212,4.61,-8.55
001154,-0.0642536257066,1.91837130868,-0.0851145429471,85.9987641095,1.66176314578,227,5.43,-8.57
001156,0.060826193535,0.501776389335,0.0332166462738,42.0678356677,0.621466460313,176,3.97,-2.58
001157,0.0454421495144,0.131191444797,0.0160671429481,9.33229927613,0.344979861663,176,2.06,-2.02
001159,0.0270538979883,0.125882552016,-0.00234640003762,19.5884307591,0.228480043872,167,1.0,-1.08
001164,0.0577761906623,0.0283247908962,0.0279111294028,3.97857287113,0.114073721896,189,0.85,-0.9
001165,0.0439126241033,0.0284512756174,0.0140481654145,4.29855961373,0.110235841937,182,0.47,-1.01
001168,0.0489280259955,0.0576412412959,0.0192026277226,9.40733218078,0.1509672147,128,1.3,-0.88
001169,0.0383847657191,0.0938061046995,0.00883165613618,19.1847895872,0.17204226029,155,0.67,-1.22
001170,0.0229550419219,1.53397885384,0.000262886671756,84.1662526547,1.34317603565,235,4.25,-9.21
001172,0.0587354705681,0.0564852330224,0.0290045650948,19.1446095745,0.10370369371,249,0.75,-0.5
001173,0.0452558968481,0.0951838792211,0.0157093509556,23.6371608667,0.157270874862,186,0.45,-0.71
001174,0.0364676001044,0.104313882353,0.0069645493652,27.609504838,0.15947600876,184,0.46,-0.81
001179,0.107799879027,1.45538968299,0.0847333265304,86.7445345353,1.25528051934,244,3.74,-8.23
001181,-0.0179218696693,1.18753610649,-0.0422644712773,87.7565481503,1.01833252361,222,3.94,-5.41
001182,0.134980957899,0.161578147332,0.105750712979,25.2039179287,0.258542029377,227,1.07,-1.17
001183,0.0541634863688,0.0639648019318,0.024468213413,38.9642729705,0.0823171505003,160,0.28,-0.28
001184,-0.16921966325,1.89250057876,-0.190203828133,86.6930125535,1.63277571083,194,5.29,-7.98
001185,0.113712385228,0.0873816617376,0.0841286697268,19.6521124902,0.158342769363,204,0.7,-0.59
001189,0.0689184039195,0.102617907112,0.039407273588,35.530429086,0.138294683408,172,0.65,-0.57
001190,0.045089570771,0.0481212467172,0.0153188194333,26.5791413389,0.0749806074927,253,0.28,-0.44
001191,0.0411646445452,0.0509896830389,0.0114075583811,29.1599312758,0.0758528008885,256,0.28,-0.44
001192,-0.0481205097322,1.70645147765,-0.0699910088329,87.1176299066,1.46866746973,214,6.0,-8.13
001194,0.0306823193034,0.0336385856754,0.000842572856515,15.4595211067,0.068726189783,116,0.19,-0.47
001196,0.0913657944086,0.173598523676,0.0621928143227,20.8176369067,0.305641885646,250,1.72,-1.76
001197,-0.0115743310383,0.96805957528,-0.0369625144757,79.8883338332,0.870047494807,211,2.53,-5.92
001198,0.0694119256764,0.157825740429,0.0401638043647,37.9743268143,0.205738396763,241,1.04,-0.77
001201,0.0710412222649,0.0702160266446,0.0413757300193,15.4598834922,0.143455003172,176,0.57,-0.56
001202,0.0683480110987,0.395689880126,0.0402330698176,76.7997875825,0.362708297971,219,1.17,-1.76
001203,0.0742818874923,0.0712435947557,0.0446212905607,11.4145761404,0.169394181047,191,0.71,-1.0
001204,0.0742675104021,0.0644435040664,0.0445745179737,9.0184856857,0.172383182493,194,0.82,-0.98
001205,0.0381792791396,0.123427288928,0.00876728428912,54.3579001951,0.134481458797,189,0.46,-0.74
001206,0.0343569407361,0.0588675327568,0.00463738449134,12.187292559,0.13545803567,169,0.63,-0.54
001207,0.0315129773009,0.0588058634508,0.00179312726481,12.3832267571,0.134241339159,161,0.53,-0.62
001209,-0.00594825904888,0.532321868831,-0.0334122882533,30.5087297078,0.774185090297,211,3.68,-3.79
001210,-0.0284106884615,1.5903893416,-0.0508341052699,91.6399600165,1.334576793,234,4.04,-6.57
001215,-0.0109854334823,1.43736739998,-0.034137843777,79.5421352552,1.29464806244,202,4.44,-7.66
001216,0.0785653394963,0.0613243165494,0.0488574873206,17.3202995259,0.118368890065,186,0.51,-0.45
001217,0.0776674202066,0.0623428590271,0.0479644203471,17.5425092174,0.119570326721,190,0.51,-0.45
001218,-0.0578574277919,1.18732946352,-0.0822010138429,86.6272618448,1.02477024991,217,2.87,-6.17
001219,-0.0455169098726,1.61368654725,-0.0678293392567,90.1296687613,1.3654249948,232,4.05,-7.5
001220,-0.065060286319,1.38418596856,-0.0884660518953,89.5052850075,1.17531061943,210,3.39,-6.97
001221,0.00557692618633,0.0588712075651,-0.0241426125517,7.12739953631,0.177141349752,146,0.68,-1.74
001222,0.0603831404382,1.34056840585,0.0367695816607,88.0080862945,1.14791636856,222,3.45,-7.77
001224,0.0332205508989,1.34432101182,0.00962486946152,78.6629504722,1.21758819402,233,4.97,-4.97
001225,-0.171520055033,1.86754866649,-0.19262309033,91.0800502705,1.57196493672,205,5.15,-8.38
001226,0.0530378993498,0.0499279247016,0.02327575499,12.6017090455,0.112982543661,172,0.58,-0.34
001227,-0.216128351665,1.89281101192,-0.237111037651,83.7372619605,1.6616151122,209,5.92,-7.74
001228,0.0648495499595,0.129809978292,0.0354679621143,26.5195362539,0.202491907842,170,1.0,-1.27
001229,0.0687538770326,0.0582874883016,0.0390315574676,26.087784346,0.0916725476813,281,0.48,-0.28
001231,0.0479653892193,0.0502887316783,0.0182049637368,12.6506251225,0.113578792417,159,0.46,-0.46
001239,-0.154442331359,1.32953738728,-0.17810844169,82.8961515897,1.17304838916,186,4.02,-7.92
001244,0.127820666445,1.69559487873,0.105898446723,94.1062952613,1.40409119359,254,5.09,-7.6
